Order#	Order_date	Item_No	Dept_	Class_	Units_sold	Shipping_date	TRK#
10-Sep-19	40-24-0001-01-00	FITNESS	LOWER BODY	3	75	26.9100008
10-Sep-19	40-33-0001-00-00	GEAR	OUTERWEAR	5	495	179.8500061
10-Sep-19	40-74-0001-01-00	ELECTRO	AUDIO	1	29	10.77000046
10-Sep-19	43-85-0003-01-01	BEDDING	SHEETS	2	50	45
11-Sep-19	01-21-1001-14-12	COSMETICS	MASKS	2	110	35.29999924
11-Sep-19	01-21-1006-15-12	COSMETICS	MASKS	1	55	21.22999954
11-Sep-19	01-21-1014-14-12	COSMETICS	MASKS	2	100	29
11-Sep-19	01-21-3005-14-12	COSMETICS	MASKS	1	60	14.25
11-Sep-19	01-21-4002-14-12	COSMETICS	MASKS	2	114	39.86000061
11-Sep-19	01-28-1301-03-12	FITNESS	MAT	1	16	7.170000076
11-Sep-19	01-31-0101-01-00	AUTOMOTIVE	RINGS	3	60	23.82000017
11-Sep-19	01-31-0103-01-00	ACCESSORIES	RINGS	1	20	4.5
11-Sep-19	01-31-0104-01-00	AUTOMOTIVE	RINGS	3	75	18.59999943
11-Sep-19	01-31-0105-01-00	AUTOMOTIVE	RINGS	2	30	13.19999981
11-Sep-19	01-31-0107-01-12	GEAR	OUTERWEAR	2	138	40.11999893
11-Sep-19	01-31-0108-01-00	AUTOMOTIVE	RINGS	1	22	5.25
11-Sep-19	01-31-0109-01-00	AUTOMOTIVE	RINGS	2	44	12.69999981
11-Sep-19	01-40-0401-00-00	SLEEPWEAR	INTIMATES	1	18	5.400000095
11-Sep-19	01-83-1601-00-00	ESSENTIALS	ORAL CARE	3	27	12.90000057
11-Sep-19	01-83-1603-00-00	ESSENTIALS	ORAL CARE	1	14	2.75
11-Sep-19	02-31-0101-01-00	AUTOMOTIVE	RINGS	1	8	1.75
11-Sep-19	02-31-0103-01-00	ACCESSORIES	RINGS	3	45	8.850000143
11-Sep-19	02-31-0401-00-00	GEAR	OUTERWEAR	3	108	23.84999943
11-Sep-19	02-32-0101-01-00	GEAR	OUTERWEAR	2	20	4.099999905
11-Sep-19	02-32-0401-00-00	GEAR	OUTERWEAR	1	65	16.20000076
11-Sep-19	02-40-0301-01-12	SLEEPWEAR	INTIMATES	1	12	2.99000001
11-Sep-19	02-40-0401-00-00	SLEEPWEAR	INTIMATES	1	15	2.950000048
11-Sep-19	02-62-0401-01-12	FITNESS	CYCLING	1	109	37.84000015
11-Sep-19	02-63-0402-01-12	FITNESS	CYCLING	1	85	24
11-Sep-19	02-63-0403-01-00	FITNESS	CYCLING	1	495	172
11-Sep-19	02-71-1401-01-00	ACCESSORIES	IMPULSE	2	130	24
11-Sep-19	02-71-1403-01-12	ACCESSORIES	IMPULSE	3	327	99.45000458
11-Sep-19	02-73-1402-01-12	ACCESSORIES	BELTS	1	60	16.79999924
11-Sep-19	02-74-0403-01-00	ACCESSORIES	IMPULSE	1	60	14.60000038
11-Sep-19	02-74-0405-01	ACCESSORIES	IMPULSE	1	19	4.349999905
11-Sep-19	02-74-0405-01-12	ACCESSORIES	IMPULSE	2	58	22.70000076
11-Sep-19	03-22-0002-01-12	FITNESS	LOWER BODY	1	62	30.63999939
11-Sep-19	03-22-0003-01-00	FITNESS	APPAREL	2	198	64
11-Sep-19	03-22-0110-01-00	FITNESS	APPAREL	3	375	144
11-Sep-19	03-31-0102-01-00	ACCESSORIES	RINGS	1	18	4
11-Sep-19	03-32-0402-00-00	GEAR	OUTERWEAR	1	59	13.23999977
11-Sep-19	03-35-0101-01-00	FITNESS	WEIGHTS	1	69	15
11-Sep-19	03-72-0501-01-00	ACCESSORIES	IMPULSE	1	12.98999977	3.200000048
11-Sep-19	03-74-0002-01-00	ELECTRO	AUDIO	1	25	4.75
11-Sep-19	03-74-0003-01-00	ACCESSORIES	IMPULSE	1	99	24
11-Sep-19	03-81-0001-00-03	ESSENTIALS	BODY CARE	1	8	1.850000024
11-Sep-19	03-81-0002-00-00	ESSENTIALS	BODY CARE	3	36	18
11-Sep-19	03-81-0101-00-00	ESSENTIALS	BODY CARE	2	20	8.800000191
11-Sep-19	04-15-0104-01-00	GEAR	TOPS	1	22	4.659999847
11-Sep-19	04-15-0105-01-00	GEAR	TOPS	2	16	5.559999943
11-Sep-19	04-82-0001-00-12	ESSENTIALS	BATH	3	207	93.75
11-Sep-19	08-28-0201-00-00	FITNESS	MAT	2	76	21.89999962
11-Sep-19	08-31-0201-00-00	ACCESSORIES	RINGS	1	17	6.75
11-Sep-19	08-31-0202-00-00	ACCESSORIES	RINGS	2	12	4.739999771
11-Sep-19	08-31-0203-00-00	ACCESSORIES	RINGS	6	120	36
11-Sep-19	08-34-0203-00-00	GEAR	OUTERWEAR	1	20	6.159999847
11-Sep-19	08-34-0204-00-00	GEAR	OUTERWEAR	1	36	16.57999992
11-Sep-19	08-34-0210-00-00	GEAR	OUTERWEAR	2	50	22.95999908
11-Sep-19	10-81-0001-00-00	ESSENTIALS	BODY CARE	1	29	12.5
11-Sep-19	13-81-0101-00-00	ESSENTIALS	BODY CARE	3	36	18
11-Sep-19	13-82-0101-01-00	ESSENTIALS	BATH	4	104	35.52000046
11-Sep-19	17-24-0106-11-00	FITNESS	LOWER BODY	1	39	9.449999809
11-Sep-19	17-24-0109-11-00	FITNESS	LOWER BODY	1	15	5.760000229
11-Sep-19	17-24-0112-01-00	FITNESS	LOWER BODY	1	19	4.050000191
11-Sep-19	20-87-0001-00	ESSENTIALS	BATH	1	18	5.760000229
11-Sep-19	23-82-0102-01-00	ESSENTIALS	BATH	1	21	7.429999828
11-Sep-19	23-82-1301-01-00	ESSENTIALS	BATH	3	48	14.64000034
11-Sep-19	33-81-1701-00-00	ESSENTIALS	BODY CARE	1	8	3.707999945
11-Sep-19	37-84-0201-01-00	ESSENTIALS	GLOVES	1	37	18.37999916
11-Sep-19	40-24-0001-01-00	FITNESS	LOWER BODY	2	50	17.94000053
11-Sep-19	40-33-0001-00-00	GEAR	OUTERWEAR	5	495	179.8500061
12-Sep-19	01-21-1005-14-12	COSMETICS	MASKS	2	118	45.29999924
12-Sep-19	01-21-1006-15-12	COSMETICS	MASKS	1	55	21.22999954
12-Sep-19	01-21-1008-14-12	COSMETICS	MASKS	1	59	23.02000046
12-Sep-19	01-21-2003-15-12	COSMETICS	MASKS	1	85	24.68000031
12-Sep-19	01-21-2005-14-12	COSMETICS	MASKS	3	327	106.2299995
12-Sep-19	01-21-2012-14-12	COSMETICS	MASKS	3	225	48.60000229
12-Sep-19	01-21-3006-14-12	COSMETICS	MASKS	1	78	26.93000031
12-Sep-19	01-21-4002-14-12	COSMETICS	MASKS	2	114	39.86000061
12-Sep-19	01-27-0303-01-12	FITNESS	LOWER BODY	1	52	14.5
12-Sep-19	01-29-0002-00-00	FITNESS	ACCESSORIES	5	10	1.25
12-Sep-19	01-29-1301-01-00	FITNESS	ACCESSORIES	2	64	11
12-Sep-19	01-31-0101-01-00	AUTOMOTIVE	RINGS	3	40	23.82000017
12-Sep-19	01-31-0103-01-00	ACCESSORIES	RINGS	5	100	22.5
12-Sep-19	01-31-0104-01-00	AUTOMOTIVE	RINGS	2	50	12.39999962
12-Sep-19	01-31-0105-01-00	AUTOMOTIVE	RINGS	2	30	13.19999981
12-Sep-19	01-31-0107-01-12	GEAR	OUTERWEAR	1	69	20.05999947
12-Sep-19	01-31-0108-01-00	AUTOMOTIVE	RINGS	1	22	5.25
12-Sep-19	01-31-0109-01-00	AUTOMOTIVE	RINGS	1	22	6.349999905
12-Sep-19	01-81-1601-00-00	ESSENTIALS	BODY CARE	4	32	12.80000019
12-Sep-19	01-83-1601-00-00	ESSENTIALS	ORAL CARE	7	63	30.10000134
12-Sep-19	01-83-1602-00-00	ESSENTIALS	ORAL CARE	3	27	11.94000006
12-Sep-19	02-31-0101-01-00	AUTOMOTIVE	RINGS	3	16	5.25
12-Sep-19	02-32-0101-01-00	GEAR	OUTERWEAR	3	30	6.149999857
12-Sep-19	02-32-1101-01-00	GEAR	OUTERWEAR	1	10	6.5
12-Sep-19	02-40-0001-00-00	SLEEPWEAR	INTIMATES	4	76	18
12-Sep-19	02-40-0301-01-12	SLEEPWEAR	INTIMATES	1	12	2.99000001
12-Sep-19	02-40-0401-00-00	SLEEPWEAR	INTIMATES	1	15	2.950000048
12-Sep-19	02-40-1301-00-00	SLEEPWEAR	INTIMATES	1	15	3.75
12-Sep-19	02-63-0403-01-12	FITNESS	CYCLING	1	695	257.5
12-Sep-19	02-71-1401-01-00	ACCESSORIES	IMPULSE	2	130	24
12-Sep-19	02-71-1402-01-12	ACCESSORIES	IMPULSE	1	75	18.95000076
12-Sep-19	02-72-0101-01-00	ACCESSORIES	IMPULSE	1	22	5.599999905
12-Sep-19	02-73-1402-01-12	ACCESSORIES	BELTS	1	60	16.79999924
12-Sep-19	02-74-0401-01-00	ACCESSORIES	IMPULSE	2	16	3
12-Sep-19	03-22-0002-01-12	FITNESS	LOWER BODY	1	0	30.63999939
12-Sep-19	03-22-0003-01-00	FITNESS	APPAREL	2	198	64
12-Sep-19	03-22-0101-01-00	FITNESS	APPAREL	1	99	30
12-Sep-19	03-22-0110-01-00	FITNESS	APPAREL	2	250	96
12-Sep-19	03-25-0003-01-00	COSMETICS	MASKS	1	45	18
12-Sep-19	03-26-0001-01-00	FITNESS	WEIGHTS	2	118	41.97999954
12-Sep-19	03-32-0402-00-00	GEAR	OUTERWEAR	1	59	13.23999977
12-Sep-19	03-35-0101-01-00	FITNESS	WEIGHTS	1	69	15
12-Sep-19	03-40-0102-01-12	SLEEPWEAR	INTIMATES	1	25	9.279999733
12-Sep-19	03-72-0501-01-00	ACCESSORIES	IMPULSE	2	44	6.400000095
12-Sep-19	03-74-0002-01-00	ELECTRO	AUDIO	2	50	9.5
12-Sep-19	03-81-0002-00-00	ESSENTIALS	BODY CARE	1	12	6
12-Sep-19	03-81-0101-00-00	ESSENTIALS	BODY CARE	1	10	4.400000095
12-Sep-19	08-28-0201-00-00	FITNESS	MAT	1	38	10.94999981
12-Sep-19	08-31-0201-00-00	ACCESSORIES	RINGS	1	17	6.75
12-Sep-19	08-31-0202-00-00	ACCESSORIES	RINGS	3	24	7.109999657
12-Sep-19	10-81-0001-00-00	ESSENTIALS	BODY CARE	1	29	12.5
12-Sep-19	13-81-0101-00-00	ESSENTIALS	BODY CARE	2	24	12
12-Sep-19	13-82-0101-01-00	ESSENTIALS	BATH	2	52	17.76000023
12-Sep-19	17-24-0113-01-00	FITNESS	LOWER BODY	1	40	7.690000057
12-Sep-19	22-82-1301-00-12	ESSENTIALS	BATH	2	90	34.59999847
12-Sep-19	23-82-0101-01-00	ESSENTIALS	BATH	2	84	24.76000023
12-Sep-19	23-82-1301-01-00	ESSENTIALS	BATH	1	16	4.880000114
12-Sep-19	33-81-1701-00-00	ESSENTIALS	BODY CARE	1	8	3.707999945
12-Sep-19	38-31-0001-00-12	AUTOMOTIVE	RINGS	3	135	48.95999908
12-Sep-19	40-33-0001-00-00	GEAR	OUTERWEAR	2	198	71.94000244
12-Sep-19	40-51-0001-01-12	ELECTRO	ELECTRO ACCESSORIES	1	99	37.41999817
12-Sep-19	43-85-0001-01-00	BEDDING	SHEETS	1	189	92
12-Sep-19	43-85-0003-01-01	BEDDING	SHEETS	2	50	45
8/1/2019	01-21-1001-14-12	COSMETICS	MASKS	2	110	35.29999924
8/1/2019	01-21-1004-14-12	COSMETICS	MASKS	1	59	20.29999924
8/1/2019	01-21-1006-15-12	COSMETICS	MASKS	1	38.5	21.22999954
8/1/2019	01-21-2010-14-12	COSMETICS	MASKS	1	65	14.64999962
8/1/2019	01-21-3005-14-12	COSMETICS	MASKS	1	73	14.25
8/1/2019	01-21-4001-14-12	COSMETICS	MASKS	2	110	32.79999924
8/1/2019	01-22-0103-01-00	FITNESS	FOOTWEAR	2	198	55
8/1/2019	01-23-0101-01-00	DISC	DISC	1	20	4.75
8/1/2019	01-23-0102-01-00	DISC	DISC	1	25	4.900000095
8/1/2019	01-24-0203-00-12	FITNESS	LOWER BODY	1	45	12.14999962
8/1/2019	01-25-0005-01-04	FITNESS	LOWER BODY	1	38	10.80000019
8/1/2019	01-28-1301-03-12	FITNESS	MAT	5	105	35.85000038
8/1/2019	01-31-0102-01-00	AUTOMOTIVE	RINGS	2	76	18.18000031
8/1/2019	01-31-0103-01-00	ACCESSORIES	RINGS	2	50	9
8/1/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	2	58	12.39999962
8/1/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	1	25	6.570000172
8/1/2019	01-31-0107-01-12	GEAR	OUTERWEAR	4	276	80.23999786
8/1/2019	01-31-0108-01-00	AUTOMOTIVE	RINGS	1	22	5.25
8/1/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	10	191.3999996	63.49999905
8/1/2019	01-32-0101-01	GEAR	OUTERWEAR	1	25	3.799999952
8/1/2019	01-40-0401-00-00	SLEEPWEAR	INTIMATES	1	25	5.400000095
8/1/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	1	17	3.200000048
8/1/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	2	38	8.600000381
8/1/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	3	39	11.94000006
8/1/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	3	42	8.25
8/1/2019	02-24-0101-01-00	FITNESS	LOWER BODY	2	64	20
8/1/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	15	88	26.25
8/1/2019	02-31-0103-01-00	ACCESSORIES	RINGS	1	25	2.950000048
8/1/2019	02-40-0001	SLEEPWEAR	INTIMATES	2	38	9
8/1/2019	02-54-1401-01-00	ELECTRO	ELECTRO ACCESSORIES	1	29	4.650000095
8/1/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	1	65	12
8/1/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	2	218	66.30000305
8/1/2019	02-73-0001-01-00	ACCESSORIES	BELTS	7	273	75.95000267
8/1/2019	02-73-0002-01-00	ACCESSORIES	BELTS	3	135	33
8/1/2019	02-73-1402-01-12	ACCESSORIES	BELTS	1	60	16.79999924
8/1/2019	02-74-0401-01-00	ACCESSORIES	IMPULSE	2	24	3
8/1/2019	02-74-0405-01	ACCESSORIES	IMPULSE	1	19	4.349999905
8/1/2019	02-74-1201-00-00	DISC	DISC	1	45	5.5
8/1/2019	02-74-1402-01-00	ACCESSORIES	IMPULSE	1	50	12
8/1/2019	02-81-0001-00-00	ESSENTIALS	BODY CARE	1	18	5.5
8/1/2019	03-22-0002-01-12	FITNESS	LOWER BODY	2	198	61.27999878
8/1/2019	03-22-0003-01-03	FITNESS	APPAREL	9	1071	337.5
8/1/2019	03-22-0004	DISC	DISC	1	85	22
8/1/2019	03-22-0110-01-00	FITNESS	APPAREL	7	875	336
8/1/2019	03-24-0107-01-00	FITNESS	APPAREL	1	69	19.5
8/1/2019	03-25-0003-01-00	COSMETICS	MASKS	1	89	18
8/1/2019	03-26-0001-01-00	FITNESS	WEIGHTS	1	59	20.98999977
8/1/2019	03-27-0301-01-00	FITNESS	LOWER BODY	1	50	14.98999977
8/1/2019	03-31-0102-01-00	ACCESSORIES	RINGS	1	20	4
8/1/2019	03-32-0402-00-00	GEAR	OUTERWEAR	4	236	52.95999908
8/1/2019	03-40-0101-01-12	SLEEPWEAR	INTIMATES	1	19	6
8/1/2019	03-40-1301-00-00	SLEEPWEAR	INTIMATES	3	75	22.04999971
8/1/2019	03-51-0001-01-00	FITNESS	APPAREL	1	69	18
8/1/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	1	22	3.200000048
8/1/2019	03-74-0002-01-00	ELECTRO	AUDIO	2	50	9.5
8/1/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	1	99	24
8/1/2019	03-81-0001-00-03	ESSENTIALS	BODY CARE	2	26	3.700000048
8/1/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	1	19	6
8/1/2019	04-13-1101-03-00	GEAR	SOCKS	1	36	11.80000019
8/1/2019	04-82-0001-00-12	ESSENTIALS	BATH	3	207	93.75
8/1/2019	06-81-1701-00-00	ESSENTIALS	BODY CARE	3	33	8.399999857
8/1/2019	08-28-0201-00-00	FITNESS	MAT	5	225	54.74999905
8/1/2019	08-31-0201-00-00	ACCESSORIES	RINGS	1	23	6.75
8/1/2019	08-31-0202-00-00	ACCESSORIES	RINGS	1	18	2.369999886
8/1/2019	08-31-0203-00-00	ACCESSORIES	RINGS	2	40	12
8/1/2019	08-34-0209-00-00	GEAR	OUTERWEAR	1	25	11.47999954
8/1/2019	08-34-0210-00-00	GEAR	OUTERWEAR	1	25	11.47999954
8/1/2019	08-34-0211-00-00	GEAR	OUTERWEAR	2	50	22.95999908
8/1/2019	13-31-0101-02	ACCESSORIES	RINGS	2	40	14.23999977
8/1/2019	13-81-0101-00-00	ESSENTIALS	BODY CARE	2	38	12
8/1/2019	13-82-0101-01-00	ESSENTIALS	BATH	4	104	35.52000046
8/1/2019	17-24-0103-01-00	FITNESS	LOWER BODY	2	58	25.20000076
8/1/2019	17-24-0109-11-00	FITNESS	LOWER BODY	1	25	5.760000229
8/1/2019	20-87-0001-00	ESSENTIALS	BATH	1	5	1.440000057
8/1/2019	20-87-0001-00	ESSENTIALS	BATH	1	22	7.199999809
8/1/2019	22-82-1301-00-12	ESSENTIALS	BATH	2	90	31.86000061
8/1/2019	23-82-0102-01-00	ESSENTIALS	BATH	1	21	7.429999828
8/1/2019	23-82-1301-01-00	ESSENTIALS	BATH	4	64	19.52000046
8/1/2019	33-81-1701-00-00	ESSENTIALS	BODY CARE	3	24	11.12399983
8/1/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	2	90	32.63999939
8/1/2019	40-24-0001-01-00	FITNESS	LOWER BODY	1	35	8.970000267
8/1/2019	40-33-0001-00-00	GEAR	OUTERWEAR	6	594	215.8200073
8/1/2019	42-74-0004-00-00	ACCESSORIES	IMPULSE	1	35	15
8/2/2019	01-21-1001-15-12	COSMETICS	MASKS	1	55	17.64999962
8/2/2019	01-21-1002-14-12	COSMETICS	MASKS	2	110	25.29999924
8/2/2019	01-21-1005-14-12	COSMETICS	MASKS	4	236	90.59999847
8/2/2019	01-21-1008-14-12	COSMETICS	MASKS	1	59	23.02000046
8/2/2019	01-21-1011-14-12	COSMETICS	MASKS	1	50	13.89999962
8/2/2019	01-21-2001-14-12	COSMETICS	MASKS	1	89	32.52000046
8/2/2019	01-21-2005-14-12	COSMETICS	MASKS	1	109	35.40999985
8/2/2019	01-22-0103-01-00	FITNESS	FOOTWEAR	1	99	27.5
8/2/2019	01-23-0101-01-00	DISC	DISC	1	20	4.75
8/2/2019	01-23-0104-01-00	FITNESS	FOOTWEAR	1	21	6.659999847
8/2/2019	01-29-0002-00-00	FITNESS	ACCESSORIES	1	5	0.25
8/2/2019	01-29-1301-01-00	FITNESS	ACCESSORIES	1	32	5.5
8/2/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	2	58	15.88000011
8/2/2019	01-31-0102-01-00	AUTOMOTIVE	RINGS	3	114	27.27000046
8/2/2019	01-31-0103-01-00	ACCESSORIES	RINGS	2	50	9
8/2/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	1	29	6.199999809
8/2/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	2	50	13.19999981
8/2/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	2	50	13.14000034
8/2/2019	01-31-0108-01-00	AUTOMOTIVE	RINGS	3	44	15.75
8/2/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	16	330	101.5999985
8/2/2019	01-40-0401-00-00	SLEEPWEAR	INTIMATES	1	25	5.400000095
8/2/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	2	34	6.400000095
8/2/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	1	14	2.75
8/2/2019	02-24-0101-01-00	FITNESS	LOWER BODY	1	32	10
8/2/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	9	66	15.75
8/2/2019	02-31-0103-01-00	ACCESSORIES	RINGS	1	25	2.950000048
8/2/2019	02-40-0001	SLEEPWEAR	INTIMATES	9	152	40.5
8/2/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	3	40	8.850000143
8/2/2019	02-40-0402-00-00	DISC	DISC	1	22	3.75
8/2/2019	02-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	1	35	10.19999981
8/2/2019	02-63-0403-01-00	FITNESS	CYCLING	4	990	688
8/2/2019	02-63-0403-01-12	FITNESS	CYCLING	1	0	257.5
8/2/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	3	195	36
8/2/2019	02-71-1402-01-12	ACCESSORIES	IMPULSE	1	75	18.95000076
8/2/2019	02-73-0001-01-00	ACCESSORIES	BELTS	12	468	130.2000046
8/2/2019	02-73-0002-01-00	ACCESSORIES	BELTS	3	135	33
8/2/2019	02-74-0402-01-00	ACCESSORIES	IMPULSE	2	38	14
8/2/2019	02-74-0405-01	ACCESSORIES	IMPULSE	3	57	13.04999971
8/2/2019	03-22-0001-01-12	FITNESS	APPAREL	3	297	91.91999817
8/2/2019	03-22-0002-01-12	FITNESS	LOWER BODY	4	396	122.5599976
8/2/2019	03-22-0003-01-03	FITNESS	APPAREL	12	1428	450
8/2/2019	03-22-0004	DISC	DISC	2	170	44
8/2/2019	03-22-0101-01-00	FITNESS	APPAREL	2	198	60
8/2/2019	03-22-0110-01-00	FITNESS	APPAREL	8	1000	384
8/2/2019	03-24-0108-01-00	FITNESS	LOWER BODY	2	30	6.800000191
8/2/2019	03-24-0301-00-12	FITNESS	LOWER BODY	1	45	10.80000019
8/2/2019	03-25-0002-01-00	FITNESS	LOWER BODY	1	59	16.20000076
8/2/2019	03-26-0003-00-00	DISC	DISC	1	80	24
8/2/2019	03-31-0102-01-00	ACCESSORIES	RINGS	1	20	4
8/2/2019	03-33-1303-00-00	GEAR	OUTERWEAR	1	129	40.16999817
8/2/2019	03-35-0101-01-00	FITNESS	WEIGHTS	2	138	30
8/2/2019	03-40-1301-00-00	SLEEPWEAR	INTIMATES	1	25	7.349999905
8/2/2019	03-64-0001	FITNESS	CYCLING	1	450	135
8/2/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	1	22	3.200000048
8/2/2019	03-72-0502-01	ACCESSORIES	IMPULSE	2	50	13.5
8/2/2019	03-74-0002-01-00	ELECTRO	AUDIO	1	25	4.75
8/2/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	2	198	48
8/2/2019	03-81-1702-00-00	ESSENTIALS	BODY CARE	1	9	3
8/2/2019	04-31-0102-01-00	AUTOMOTIVE	RINGS	2	50	14.73999977
8/2/2019	04-82-0001-00-00	ESSENTIALS	BATH	1	32	11.19999981
8/2/2019	06-81-1703-00-00	ESSENTIALS	BODY CARE	1	19	9.5
8/2/2019	08-28-0201-00-00	FITNESS	MAT	4	180	43.79999924
8/2/2019	08-31-0201-00-00	ACCESSORIES	RINGS	1	23	6.75
8/2/2019	08-31-0202-00-00	ACCESSORIES	RINGS	2	36	4.739999771
8/2/2019	08-31-0203-00-00	ACCESSORIES	RINGS	2	40	12
8/2/2019	08-34-0201-00-00	GEAR	OUTERWEAR	4	100	29.76000023
8/2/2019	08-34-0202-00-00	GEAR	OUTERWEAR	2	50	15.60000038
8/2/2019	08-34-0204-00-00	GEAR	OUTERWEAR	2	72	33.15999985
8/2/2019	08-34-0209-00-00	GEAR	OUTERWEAR	1	25	11.47999954
8/2/2019	08-34-0210-00-00	GEAR	OUTERWEAR	1	25	11.47999954
8/2/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	1	29	12.5
8/2/2019	13-31-0101-01	ACCESSORIES	RINGS	3	60	21.35999966
8/2/2019	13-31-0101-02	ACCESSORIES	RINGS	3	60	21.35999966
8/2/2019	13-82-0101-01-00	ESSENTIALS	BATH	3	78	26.64000034
8/2/2019	17-24-0103-01-00	FITNESS	LOWER BODY	3	87	37.80000114
8/2/2019	20-87-0001-00	ESSENTIALS	BATH	1	9	2.880000114
8/2/2019	22-82-1301-00-12	ESSENTIALS	BATH	1	45	15.93000031
8/2/2019	23-82-0101-01-00	ESSENTIALS	BATH	2	84	24.76000023
8/2/2019	23-82-0102-01-00	ESSENTIALS	BATH	2	21	14.85999966
8/2/2019	23-82-1301-01-00	ESSENTIALS	BATH	1	16	4.880000114
8/2/2019	33-81-1701-00-00	ESSENTIALS	BODY CARE	2	16	7.415999889
8/2/2019	38-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	1	99	37.41999817
8/2/2019	38-63-0001-00-12	FITNESS	CYCLING	1	1390	617.9500122
8/2/2019	40-24-0001-01-00	FITNESS	LOWER BODY	1	35	8.970000267
8/2/2019	40-33-0001-00-00	GEAR	OUTERWEAR	6	594	215.8200073
8/2/2019	40-51-0001-01-12	ELECTRO	ELECTRO ACCESSORIES	1	99	37.41999817
8/2/2019	40-54-0001-01-00	ELECTRO	COMPLETE KIT	1	79	23.96999931
8/2/2019	42-74-0002-00-00	ACCESSORIES	IMPULSE	1	45	15
8/2/2019	42-74-0003-00-00	ACCESSORIES	IMPULSE	3	105	36
8/2/2019	42-74-0004-00-00	ACCESSORIES	IMPULSE	3	105	45
8/2/2019	43-85-0003-01-01	BEDDING	SHEETS	1	0	22.5
8/3/2019	01-21-1001-14-12	COSMETICS	MASKS	1	55	17.64999962
8/3/2019	01-21-1004-14-12	COSMETICS	MASKS	4	236	81.19999695
8/3/2019	01-21-1005-14-12	COSMETICS	MASKS	2	118	45.29999924
8/3/2019	01-21-1006-15-12	COSMETICS	MASKS	2	110	42.45999908
8/3/2019	01-21-1011-14-12	COSMETICS	MASKS	2	100	27.79999924
8/3/2019	01-21-1015-14-12	COSMETICS	MASKS	1	50	12.75
8/3/2019	01-21-4002-14-12	COSMETICS	MASKS	2	114	39.86000061
8/3/2019	01-21-4003-14-12	COSMETICS	MASKS	1	59	18.75
8/3/2019	01-28-1301-03-12	FITNESS	MAT	3	63	21.51000023
8/3/2019	01-29-0002-00-00	FITNESS	ACCESSORIES	1	5	0.25
8/3/2019	01-29-1301-01-00	FITNESS	ACCESSORIES	1	32	5.5
8/3/2019	01-29-1304-01-00	FITNESS	ACCESSORIES	2	30	4.199999809
8/3/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	1	29	7.940000057
8/3/2019	01-31-0103-01-00	ACCESSORIES	RINGS	2	50	9
8/3/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	1	25	6.599999905
8/3/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	1	25	6.570000172
8/3/2019	01-31-0107-01-12	GEAR	OUTERWEAR	3	207	60.1799984
8/3/2019	01-31-0108-01-00	AUTOMOTIVE	RINGS	1	22	5.25
8/3/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	7	154	44.44999933
8/3/2019	01-32-0101-01	GEAR	OUTERWEAR	1	25	3.799999952
8/3/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	2	34	6.400000095
8/3/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	6	114	25.80000114
8/3/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	1	13	3.980000019
8/3/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	3	42	8.25
8/3/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	4	11	7
8/3/2019	02-32-0101-01-00	GEAR	OUTERWEAR	1	22	2.049999952
8/3/2019	02-40-0301-01-12	SLEEPWEAR	INTIMATES	1	17	2.99000001
8/3/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	1	20	2.950000048
8/3/2019	02-63-0403-01-00	FITNESS	CYCLING	1	495	172
