zipCode	state	Region	city
17758	Pennsylvania	Northeast	Muncy Valley
76371	Texas	Southwest	Munday
26152	West Virginia	Southeast	Munday
60060	Illinois	Midwest	Mundelein
86017	Arizona	Southwest	Munds Park
36268	Alabama	Southeast	Munford
38058	Tennessee	Southeast	Munford
42765	Kentucky	Southeast	Munfordville
48747	Michigan	Midwest	Munger
58352	North Dakota	Midwest	Munich
49862	Michigan	Midwest	Munising
49259	Michigan	Midwest	Munith
13409	New York	Northeast	Munnsville
44262	Ohio	Midwest	Munroe Falls
16860	Pennsylvania	Northeast	Munson
46321	Indiana	Midwest	Munster
75778	Texas	Southwest	Murchison
57559	South Dakota	Midwest	Murdo
61941	Illinois	Midwest	Murdock
67111	Kansas	Midwest	Murdock
56271	Minnesota	Midwest	Murdock
68407	Nebraska	Midwest	Murdock
71958	Arkansas	Southeast	Murfreesboro
27855	North Carolina	Southeast	Murfreesboro
37127	Tennessee	Southeast	Murfreesboro
37128	Tennessee	Southeast	Murfreesboro
37129	Tennessee	Southeast	Murfreesboro
37130	Tennessee	Southeast	Murfreesboro
37132	Tennessee	Southeast	Murfreesboro
83650	Idaho	West	Murphy
28906	North Carolina	Southeast	Murphy
95247	California	West	Murphys
62966	Illinois	Midwest	Murphysboro
50174	Iowa	Midwest	Murray
83874	Idaho	West	Murray
42071	Kentucky	Southeast	Murray
68409	Nebraska	Midwest	Murray
43144	Ohio	Midwest	Murray City
30564	Georgia	Southeast	Murrayville
62668	Illinois	Midwest	Murrayville
29576	South Carolina	Southeast	Murrells Inlet
92562	California	West	Murrieta
92563	California	West	Murrieta
15668	Pennsylvania	Northeast	Murrysville
83344	Idaho	West	Murtaugh
36269	Alabama	Southeast	Muscadine
52761	Iowa	Midwest	Muscatine
35661	Alabama	Southeast	Muscle Shoals
53573	Wisconsin	Midwest	Muscoda
66058	Kansas	Midwest	Muscotah
74949	Oklahoma	Southwest	Muse
15350	Pennsylvania	Northeast	Muse
31066	Georgia	Southeast	Musella
53150	Wisconsin	Midwest	Muskego
49440	Michigan	Midwest	Muskegon
49441	Michigan	Midwest	Muskegon
49442	Michigan	Midwest	Muskegon
49444	Michigan	Midwest	Muskegon
49445	Michigan	Midwest	Muskegon
74401	Oklahoma	Southwest	Muskogee
74403	Oklahoma	Southwest	Muskogee
59059	Montana	West	Musselshell
73064	Oklahoma	Southwest	Mustang
73853	Oklahoma	Southwest	Mutual
34251	Florida	Southeast	Myakka City
95554	California	West	Myers Flat
17067	Pennsylvania	Northeast	Myerstown
21773	Maryland	Northeast	Myersville
58353	North Dakota	Midwest	Mylo
76253	Texas	Southwest	Myra
65778	Missouri	Midwest	Myrtle
38650	Mississippi	Southeast	Myrtle
29572	South Carolina	Southeast	Myrtle Beach
29575	South Carolina	Southeast	Myrtle Beach
29577	South Carolina	Southeast	Myrtle Beach
29579	South Carolina	Southeast	Myrtle Beach
29588	South Carolina	Southeast	Myrtle Beach
97457	Oregon	West	Myrtle Creek
97458	Oregon	West	Myrtle Point
36763	Alabama	Southeast	Myrtlewood
6355	Connecticut	Northeast	Mystic
52574	Iowa	Midwest	Mystic
84052	Utah	West	Myton
96772	Hawaii	West	Naalehu
47147	Indiana	Midwest	Nabb
98937	Washington	West	Naches
61057	Illinois	Midwest	Nachusa
85620	Arizona	Southwest	Naco
75961	Texas	Southwest	Nacogdoches
75962	Texas	Southwest	Nacogdoches
75964	Texas	Southwest	Nacogdoches
75965	Texas	Southwest	Nacogdoches
77460	Texas	Southwest	Nada
49863	Michigan	Midwest	Nadeau
87037	New Mexico	Southwest	Nageezi
27959	North Carolina	Southeast	Nags Head
718	Puerto Rico	Puerto Rico	Naguabo
1908	Massachusetts	Northeast	Nahant
49864	Michigan	Midwest	Nahma
31553	Georgia	Southeast	Nahunta
28455	North Carolina	Southeast	Nakina
99633	Alaska	West	Naknek
33856	Florida	Southeast	Nalcrest
26680	West Virginia	Southeast	Nallen
83651	Idaho	West	Nampa
83686	Idaho	West	Nampa
83687	Idaho	West	Nampa
42544	Kentucky	Southeast	Nancy
20662	Maryland	Northeast	Nanjemoy
21840	Maryland	Northeast	Nanticoke
18634	Pennsylvania	Northeast	Nanticoke
2554	Massachusetts	Northeast	Nantucket
2584	Massachusetts	Northeast	Nantucket
15943	Pennsylvania	Northeast	Nanty Glo
10954	New York	Northeast	Nanuet
25140	West Virginia	Southeast	Naoma
94558	California	West	Napa
94559	California	West	Napa
99634	Alaska	West	Napakiak
12458	New York	Northeast	Napanoch
98565	Washington	West	Napavine
68755	Nebraska	Midwest	Naper
60540	Illinois	Midwest	Naperville
60563	Illinois	Midwest	Naperville
60565	Illinois	Midwest	Naperville
60564	Illinois	Midwest	Naperville
26631	West Virginia	Southeast	Napier
34101	Florida	Southeast	Naples
34102	Florida	Southeast	Naples
34103	Florida	Southeast	Naples
34104	Florida	Southeast	Naples
34105	Florida	Southeast	Naples
34108	Florida	Southeast	Naples
34109	Florida	Southeast	Naples
34110	Florida	Southeast	Naples
34112	Florida	Southeast	Naples
34113	Florida	Southeast	Naples
34114	Florida	Southeast	Naples
34116	Florida	Southeast	Naples
34117	Florida	Southeast	Naples
34119	Florida	Southeast	Naples
34120	Florida	Southeast	Naples
83847	Idaho	West	Naples
4055	Maine	Northeast	Naples
14512	New York	Northeast	Naples
75568	Texas	Southwest	Naples
47034	Indiana	Midwest	Napoleon
49261	Michigan	Midwest	Napoleon
64074	Missouri	Midwest	Napoleon
58561	North Dakota	Midwest	Napoleon
43545	Ohio	Midwest	Napoleon
70390	Louisiana	Southeast	Napoleonville
68960	Nebraska	Midwest	Naponee
46550	Indiana	Midwest	Nappanee
88430	New Mexico	Southwest	Nara Visa
19072	Pennsylvania	Northeast	Narberth
74646	Oklahoma	Southwest	Nardin
2882	Rhode Island	Northeast	Narragansett
24124	Virginia	Southeast	Narrows
12764	New York	Northeast	Narrowsburg
17555	Pennsylvania	Northeast	Narvon
98638	Washington	West	Naselle
73761	Oklahoma	Southwest	Nash
75569	Texas	Southwest	Nash
74558	Oklahoma	Southwest	Nashoba
53058	Wisconsin	Midwest	Nashotah
43830	Ohio	Midwest	Nashport
50658	Iowa	Midwest	Nashua
56565	Minnesota	Midwest	Nashua
59248	Montana	West	Nashua
3060	New Hampshire	Northeast	Nashua
3062	New Hampshire	Northeast	Nashua
3063	New Hampshire	Northeast	Nashua
3064	New Hampshire	Northeast	Nashua
71852	Arkansas	Southeast	Nashville
31639	Georgia	Southeast	Nashville
62263	Illinois	Midwest	Nashville
47448	Indiana	Midwest	Nashville
67112	Kansas	Midwest	Nashville
49073	Michigan	Midwest	Nashville
27856	North Carolina	Southeast	Nashville
44661	Ohio	Midwest	Nashville
37201	Tennessee	Southeast	Nashville
37203	Tennessee	Southeast	Nashville
37204	Tennessee	Southeast	Nashville
37205	Tennessee	Southeast	Nashville
37206	Tennessee	Southeast	Nashville
37207	Tennessee	Southeast	Nashville
37208	Tennessee	Southeast	Nashville
37209	Tennessee	Southeast	Nashville
37210	Tennessee	Southeast	Nashville
37211	Tennessee	Southeast	Nashville
37212	Tennessee	Southeast	Nashville
37213	Tennessee	Southeast	Nashville
37214	Tennessee	Southeast	Nashville
37215	Tennessee	Southeast	Nashville
37216	Tennessee	Southeast	Nashville
37217	Tennessee	Southeast	Nashville
37218	Tennessee	Southeast	Nashville
37219	Tennessee	Southeast	Nashville
37220	Tennessee	Southeast	Nashville
37221	Tennessee	Southeast	Nashville
37228	Tennessee	Southeast	Nashville
37240	Tennessee	Southeast	Nashville
37243	Tennessee	Southeast	Nashville
37246	Tennessee	Southeast	Nashville
55769	Minnesota	Midwest	Nashwauk
12123	New York	Northeast	Nassau
23413	Virginia	Southeast	Nassawadox
70451	Louisiana	Southeast	Natalbany
78059	Texas	Southwest	Natalia
71456	Louisiana	Southeast	Natchez
39120	Mississippi	Southeast	Natchez
71457	Louisiana	Southeast	Natchitoches
24577	Virginia	Southeast	Nathalie
81236	Colorado	West	Nathrop
1760	Massachusetts	Northeast	Natick
91950	California	West	National City
48748	Michigan	Midwest	National City
8063	New Jersey	Northeast	National Park
82646	Wyoming	West	Natrona
15065	Pennsylvania	Northeast	Natrona Heights
35577	Alabama	Southeast	Natural Bridge
13665	New York	Northeast	Natural Bridge
24578	Virginia	Southeast	Natural Bridge
72948	Arkansas	Southeast	Natural Dam
81422	Colorado	West	Naturita
49762	Michigan	Midwest	Naubinway
6770	Connecticut	Northeast	Naugatuck
35578	Alabama	Southeast	Nauvoo
62354	Illinois	Midwest	Nauvoo
87328	New Mexico	Southwest	Navajo
87419	New Mexico	Southwest	Navajo Dam
20373	District of Columbia	Northeast	Naval Anacost Annex
32566	Florida	Southeast	Navarre
44662	Ohio	Midwest	Navarre
95463	California	West	Navarro
77868	Texas	Southwest	Navasota
31641	Georgia	Southeast	Naylor
63953	Missouri	Midwest	Naylor
56566	Minnesota	Midwest	Naytahwaush
40048	Kentucky	Southeast	Nazareth
49074	Michigan	Midwest	Nazareth
18064	Pennsylvania	Northeast	Nazareth
79063	Texas	Southwest	Nazareth
86540	Arizona	Southwest	Nazlini
98357	Washington	West	Neah Bay
66863	Kansas	Midwest	Neal
43547	Ohio	Midwest	Neapolis
21652	Maryland	Northeast	Neavitt
62355	Illinois	Midwest	Nebo
42441	Kentucky	Southeast	Nebo
28761	North Carolina	Southeast	Nebo
25141	West Virginia	Southeast	Nebo
68410	Nebraska	Midwest	Nebraska City
54646	Wisconsin	Midwest	Necedah
58265	North Dakota	Midwest	Neche
75779	Texas	Southwest	Neches
64849	Missouri	Midwest	Neck City
80466	Colorado	West	Nederland
77627	Texas	Southwest	Nederland
13120	New York	Northeast	Nedrow
36915	Alabama	Southeast	Needham
46162	Indiana	Midwest	Needham
2492	Massachusetts	Northeast	Needham
2494	Massachusetts	Northeast	Needham Heights
92363	California	West	Needles
17238	Pennsylvania	Northeast	Needmore
77461	Texas	Southwest	Needville
39461	Mississippi	Southeast	Neely
17239	Pennsylvania	Northeast	Neelyton
63954	Missouri	Midwest	Neelyville
54956	Wisconsin	Midwest	Neenah
29107	South Carolina	Southeast	Neeses
43940	Ohio	Midwest	Neffs
49866	Michigan	Midwest	Negaunee
44441	Ohio	Midwest	Negley
97131	Oregon	West	Nehalem
68413	Nebraska	Midwest	Nehawka
59465	Montana	West	Neihart
54456	Wisconsin	Midwest	Neillsville
58355	North Dakota	Midwest	Nekoma
54457	Wisconsin	Midwest	Nekoosa
68756	Nebraska	Midwest	Neligh
25142	West Virginia	Southeast	Nellis
89191	Nevada	West	Nellis Afb
13410	New York	Northeast	Nelliston
22958	Virginia	Southeast	Nellysford
56355	Minnesota	Midwest	Nelson
65347	Missouri	Midwest	Nelson
68961	Nebraska	Midwest	Nelson
3457	New Hampshire	Northeast	Nelson
16940	Pennsylvania	Northeast	Nelson
24580	Virginia	Southeast	Nelson
54756	Wisconsin	Midwest	Nelson
23414	Virginia	Southeast	Nelsonia
45764	Ohio	Midwest	Nelsonville
54458	Wisconsin	Midwest	Nelsonville
15351	Pennsylvania	Northeast	Nemacolin
50567	Iowa	Midwest	Nemaha
68414	Nebraska	Midwest	Nemaha
57759	South Dakota	Midwest	Nemo
76070	Texas	Southwest	Nemo
24738	West Virginia	Southeast	Nemours
99760	Alaska	West	Nenana
69219	Nebraska	Midwest	Nenzel
66757	Kansas	Midwest	Neodesha
62447	Illinois	Midwest	Neoga
51559	Iowa	Midwest	Neola
84053	Utah	West	Neola
41840	Kentucky	Southeast	Neon
54150	Wisconsin	Midwest	Neopit
64850	Missouri	Midwest	Neosho
53059	Wisconsin	Midwest	Neosho
66758	Kansas	Midwest	Neosho Falls
66864	Kansas	Midwest	Neosho Rapids
97364	Oregon	West	Neotsu
84648	Utah	West	Nephi
61345	Illinois	Midwest	Neponset
7753	New Jersey	Northeast	Neptune
32266	Florida	Southeast	Neptune Beach
40049	Kentucky	Southeast	Nerinx
55053	Minnesota	Midwest	Nerstrand
38651	Mississippi	Southeast	Nesbit
11767	New York	Northeast	Nesconset
18635	Pennsylvania	Northeast	Nescopeck
8853	New Jersey	Northeast	Neshanic Station
54960	Wisconsin	Midwest	Neshkoro
97149	Oregon	West	Neskowin
29580	South Carolina	Southeast	Nesmith
99155	Washington	West	Nespelem
18240	Pennsylvania	Northeast	Nesquehoning
66516	Kansas	Midwest	Netawaka
7857	New Jersey	Northeast	Netcong
55772	Minnesota	Midwest	Nett Lake
26681	West Virginia	Southeast	Nettie
38858	Mississippi	Southeast	Nettleton
50201	Iowa	Midwest	Nevada
64772	Missouri	Midwest	Nevada
44849	Ohio	Midwest	Nevada
75173	Texas	Southwest	Nevada
95959	California	West	Nevada City
12765	New York	Northeast	Neversink
45156	Ohio	Midwest	Neville
56467	Minnesota	Midwest	Nevis
47150	Indiana	Midwest	New Albany
38652	Mississippi	Southeast	New Albany
43054	Ohio	Midwest	New Albany
18833	Pennsylvania	Northeast	New Albany
52160	Iowa	Midwest	New Albin
15670	Pennsylvania	Northeast	New Alexandria
62264	Illinois	Midwest	New Athens
55366	Minnesota	Midwest	New Auburn
54757	Wisconsin	Midwest	New Auburn
39462	Mississippi	Southeast	New Augusta
62265	Illinois	Midwest	New Baden
48047	Michigan	Midwest	New Baltimore
48051	Michigan	Midwest	New Baltimore
12124	New York	Northeast	New Baltimore
43548	Ohio	Midwest	New Bavaria
61346	Illinois	Midwest	New Bedford
2740	Massachusetts	Northeast	New Bedford
2744	Massachusetts	Northeast	New Bedford
2745	Massachusetts	Northeast	New Bedford
2746	Massachusetts	Northeast	New Bedford
16140	Pennsylvania	Northeast	New Bedford
62670	Illinois	Midwest	New Berlin
13411	New York	Northeast	New Berlin
17855	Pennsylvania	Northeast	New Berlin
53146	Wisconsin	Midwest	New Berlin
53151	Wisconsin	Midwest	New Berlin
19545	Pennsylvania	Northeast	New Berlinville
28560	North Carolina	Southeast	New Bern
28562	North Carolina	Southeast	New Bern
16242	Pennsylvania	Northeast	New Bethlehem
72851	Arkansas	Southeast	New Blaine
65063	Missouri	Midwest	New Bloomfield
17068	Pennsylvania	Northeast	New Bloomfield
43341	Ohio	Midwest	New Bloomington
61272	Illinois	Midwest	New Boston
48164	Michigan	Midwest	New Boston
63557	Missouri	Midwest	New Boston
3070	New Hampshire	Northeast	New Boston
75570	Texas	Southwest	New Boston
1531	Massachusetts	Northeast	New Braintree
78130	Texas	Southwest	New Braunfels
78132	Texas	Southwest	New Braunfels
45869	Ohio	Midwest	New Bremen
15066	Pennsylvania	Northeast	New Brighton
6051	Connecticut	Northeast	New Britain
6052	Connecticut	Northeast	New Britain
6053	Connecticut	Northeast	New Britain
36351	Alabama	Southeast	New Brockton
8901	New Jersey	Northeast	New Brunswick
49117	Michigan	Midwest	New Buffalo
17069	Pennsylvania	Northeast	New Buffalo
62967	Illinois	Midwest	New Burnside
63558	Missouri	Midwest	New Cambria
6840	Connecticut	Northeast	New Canaan
77357	Texas	Southwest	New Caney
62356	Illinois	Midwest	New Canton
23123	Virginia	Southeast	New Canton
46552	Indiana	Midwest	New Carlisle
45344	Ohio	Midwest	New Carlisle
35119	Alabama	Southeast	New Castle
81647	Colorado	West	New Castle
19720	Delaware	Northeast	New Castle
47362	Indiana	Midwest	New Castle
40050	Kentucky	Southeast	New Castle
3854	New Hampshire	Northeast	New Castle
16101	Pennsylvania	Northeast	New Castle
16102	Pennsylvania	Northeast	New Castle
16105	Pennsylvania	Northeast	New Castle
24127	Virginia	Southeast	New Castle
66031	Kansas	Midwest	New Century
23415	Virginia	Southeast	New Church
10956	New York	Northeast	New City
17856	Pennsylvania	Northeast	New Columbia
42076	Kentucky	Southeast	New Concord
43762	Ohio	Midwest	New Concord
26743	West Virginia	Southeast	New Creek
17070	Pennsylvania	Northeast	New Cumberland
26047	West Virginia	Southeast	New Cumberland
93254	California	West	New Cuyama
79350	Texas	Southwest	New Deal
15671	Pennsylvania	Northeast	New Derry
62074	Illinois	Midwest	New Douglas
3855	New Hampshire	Northeast	New Durham
15067	Pennsylvania	Northeast	New Eagle
71660	Arkansas	Southeast	New Edinburg
57255	South Dakota	Midwest	New Effington
8533	New Jersey	Northeast	New Egypt
29809	South Carolina	Southeast	New Ellenton
58647	North Dakota	Midwest	New England
16664	Pennsylvania	Northeast	New Enterprise
49446	Michigan	Midwest	New Era
6812	Connecticut	Northeast	New Fairfield
63363	Missouri	Midwest	New Florence
15944	Pennsylvania	Northeast	New Florence
54229	Wisconsin	Midwest	New Franken
65274	Missouri	Midwest	New Franklin
17349	Pennsylvania	Northeast	New Freedom
15352	Pennsylvania	Northeast	New Freeport
16141	Pennsylvania	Northeast	New Galilee
15467	Pennsylvania	Northeast	New Geneva
17071	Pennsylvania	Northeast	New Germantown
55367	Minnesota	Midwest	New Germany
53574	Wisconsin	Midwest	New Glarus
4260	Maine	Northeast	New Gloucester
47863	Indiana	Midwest	New Goshen
8224	New Jersey	Northeast	New Gretna
45870	Ohio	Midwest	New Hampshire
50659	Iowa	Midwest	New Hampton
64471	Missouri	Midwest	New Hampton
3256	New Hampshire	Northeast	New Hampton
10958	New York	Northeast	New Hampton
4554	Maine	Northeast	New Harbor
47631	Indiana	Midwest	New Harmony
84757	Utah	West	New Harmony
6057	Connecticut	Northeast	New Hartford
50660	Iowa	Midwest	New Hartford
13413	New York	Northeast	New Hartford
6510	Connecticut	Northeast	New Haven
6511	Connecticut	Northeast	New Haven
6513	Connecticut	Northeast	New Haven
6515	Connecticut	Northeast	New Haven
6519	Connecticut	Northeast	New Haven
62867	Illinois	Midwest	New Haven
46774	Indiana	Midwest	New Haven
40051	Kentucky	Southeast	New Haven
48048	Michigan	Midwest	New Haven
48050	Michigan	Midwest	New Haven
63068	Missouri	Midwest	New Haven
44850	Ohio	Midwest	New Haven
5472	Vermont	Northeast	New Haven
25265	West Virginia	Southeast	New Haven
27562	North Carolina	Southeast	New Hill
62671	Illinois	Midwest	New Holland
43145	Ohio	Midwest	New Holland
17557	Pennsylvania	Northeast	New Holland
57364	South Dakota	Midwest	New Holland
53061	Wisconsin	Midwest	New Holstein
35760	Alabama	Southeast	New Hope
40052	Kentucky	Southeast	New Hope
18938	Pennsylvania	Northeast	New Hope
48165	Michigan	Midwest	New Hudson
11040	New York	Northeast	New Hyde Park
11042	New York	Northeast	New Hyde Park
70560	Louisiana	Southeast	New Iberia
70563	Louisiana	Southeast	New Iberia
3071	New Hampshire	Northeast	New Ipswich
37134	Tennessee	Southeast	New Johnsonville
15068	Pennsylvania	Northeast	New Kensington
23124	Virginia	Southeast	New Kent
12459	New York	Northeast	New Kingston
17072	Pennsylvania	Northeast	New Kingstown
45871	Ohio	Midwest	New Knoxville
87038	New Mexico	Southwest	New Laguna
12125	New York	Northeast	New Lebanon
45345	Ohio	Midwest	New Lebanon
58562	North Dakota	Midwest	New Leipzig
60451	Illinois	Midwest	New Lenox
43764	Ohio	Midwest	New Lexington
52765	Iowa	Midwest	New Liberty
4761	Maine	Northeast	New Limerick
8064	New Jersey	Northeast	New Lisbon
13415	New York	Northeast	New Lisbon
53950	Wisconsin	Midwest	New Lisbon
71461	Louisiana	Southeast	New Llano
6320	Connecticut	Northeast	New London
52645	Iowa	Midwest	New London
56273	Minnesota	Midwest	New London
63459	Missouri	Midwest	New London
28127	North Carolina	Southeast	New London
3257	New Hampshire	Northeast	New London
44851	Ohio	Midwest	New London
75682	Texas	Southwest	New London
54961	Wisconsin	Midwest	New London
48460	Michigan	Midwest	New Lothrop
45346	Ohio	Midwest	New Madison
63869	Missouri	Midwest	New Madrid
26056	West Virginia	Southeast	New Manchester
35761	Alabama	Southeast	New Market
51646	Iowa	Midwest	New Market
47965	Indiana	Midwest	New Market
21774	Maryland	Northeast	New Market
37820	Tennessee	Southeast	New Market
22844	Virginia	Southeast	New Market
45766	Ohio	Midwest	New Marshfield
26155	West Virginia	Southeast	New Martinsville
45767	Ohio	Midwest	New Matamoras
83654	Idaho	West	New Meadows
62266	Illinois	Midwest	New Memphis
47160	Indiana	Midwest	New Middletown
44442	Ohio	Midwest	New Middletown
6776	Connecticut	Northeast	New Milford
7646	New Jersey	Northeast	New Milford
18834	Pennsylvania	Northeast	New Milford
16861	Pennsylvania	Northeast	New Millport
26411	West Virginia	Southeast	New Milton
56356	Minnesota	Midwest	New Munich
70121	Louisiana	Southeast	New Orleans
70123	Louisiana	Southeast	New Orleans
70112	Louisiana	Southeast	New Orleans
70113	Louisiana	Southeast	New Orleans
70114	Louisiana	Southeast	New Orleans
70115	Louisiana	Southeast	New Orleans
70116	Louisiana	Southeast	New Orleans
70117	Louisiana	Southeast	New Orleans
70118	Louisiana	Southeast	New Orleans
70119	Louisiana	Southeast	New Orleans
70122	Louisiana	Southeast	New Orleans
70124	Louisiana	Southeast	New Orleans
70125	Louisiana	Southeast	New Orleans
70126	Louisiana	Southeast	New Orleans
70127	Louisiana	Southeast	New Orleans
70128	Louisiana	Southeast	New Orleans
70129	Louisiana	Southeast	New Orleans
70130	Louisiana	Southeast	New Orleans
70131	Louisiana	Southeast	New Orleans
70139	Louisiana	Southeast	New Orleans
70163	Louisiana	Southeast	New Orleans
17350	Pennsylvania	Northeast	New Oxford
