Date	Item_ID	Dept	Class	Unit_Sold	$_Sold	Total_Cost
8/15/2019	02-63-1403-01-00	FITNESS	CYCLING	1	99	32.40000153
8/15/2019	02-71-1402-01-12	ACCESSORIES	IMPULSE	5	324.9800034	94.75000381
8/15/2019	02-72-0101-01-00	ACCESSORIES	IMPULSE	1	29	5.599999905
8/15/2019	02-73-0001-01-00	ACCESSORIES	BELTS	1	39	10.85000038
8/15/2019	02-73-0002-01-00	ACCESSORIES	BELTS	3	135	33
8/15/2019	02-73-1302-01-00	ACCESSORIES	BELTS	4	15.96000004	5.599999905
8/15/2019	02-73-1402-01-12	ACCESSORIES	BELTS	2	120	33.59999847
8/15/2019	02-74-1201-00-00	DISC	DISC	15	194.8499966	82.5
8/15/2019	02-74-1301-01-00	DISC	DISC	1	9.989999771	8.25
8/15/2019	02-74-1402-01-00	ACCESSORIES	IMPULSE	1	50	12
8/15/2019	02-81-0001-00-00	ESSENTIALS	BODY CARE	2	36	11
8/15/2019	02-85-0301-01-00	ESSENTIALS	SHEETS	1	27	5.349999905
8/15/2019	03-22-0002-01-12	FITNESS	LOWER BODY	3	146.970005	91.91999817
8/15/2019	03-22-0003-01-03	FITNESS	APPAREL	1	119	37.5
8/15/2019	03-22-0004	DISC	DISC	22	751.79002	484
8/15/2019	03-22-0101-01-00	FITNESS	APPAREL	1	99	30
8/15/2019	03-22-0110-11-00	DISC	DISC	22	1891.779953	1056
8/15/2019	03-24-0107-01-00	FITNESS	APPAREL	2	59.97999954	39
8/15/2019	03-24-0301-00-12	FITNESS	LOWER BODY	10	229.8999977	108.0000019
8/15/2019	03-24-0302-01-00	FITNESS	LOWER BODY	4	75.95999908	42
8/15/2019	03-25-0001-01-00	COSMETICS	MASKS	5	224.9500084	90
8/15/2019	03-25-0002-01-00	FITNESS	LOWER BODY	3	119.970005	48.60000229
8/15/2019	03-25-0003-01-00	COSMETICS	MASKS	2	89.98000336	36
8/15/2019	03-26-0002-00-00	DISC	DISC	4	111.9599991	84
8/15/2019	03-31-0102-01-00	ACCESSORIES	RINGS	1	20	4
8/15/2019	03-32-0402-00-00	GEAR	OUTERWEAR	15	599.8500252	198.5999966
8/15/2019	03-33-1303-00-00	GEAR	OUTERWEAR	1	129	40.16999817
8/15/2019	03-35-0101-01-00	FITNESS	WEIGHTS	1	69	15
8/15/2019	03-35-0101-07-00	FITNESS	WEIGHTS	9	305.9100151	135
8/15/2019	03-40-1302-00-00	DISC	DISC	1	33.99000168	13.5
8/15/2019	03-64-0001	FITNESS	CYCLING	1	299.9899902	135
8/15/2019	03-64-0401-01-00	FITNESS	CYCLING	1	0	225
8/15/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	2	44	6.400000095
8/15/2019	03-74-0001-01-00	ELECTRO	AUDIO	11	98.88999748	77
8/15/2019	03-74-0002-01-00	ELECTRO	AUDIO	2	50	9.5
8/15/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	2	198	48
8/15/2019	03-81-0001-00-03	ESSENTIALS	BODY CARE	1	13	1.850000024
8/15/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	3	57	18
8/15/2019	03-81-0101-00-00	ESSENTIALS	BODY CARE	3	29.96999931	13.20000029
8/15/2019	03-81-1702-00-00	ESSENTIALS	BODY CARE	6	54	18
8/15/2019	04-15-0105-01-00	GEAR	TOPS	10	71.90999794	27.79999971
8/15/2019	04-82-0001-00-00	ESSENTIALS	BATH	1	32	11.19999981
8/15/2019	04-82-0001-00-12	ESSENTIALS	BATH	1	69	31.25
8/15/2019	05-24-0101-01-00	FITNESS	LOWER BODY	2	70	19.89999962
8/15/2019	06-81-1703-00-00	ESSENTIALS	BODY CARE	4	76	38
8/15/2019	08-28-0201-00-00	FITNESS	MAT	23	508.7699947	251.8499956
8/15/2019	08-31-0201-00-00	ACCESSORIES	RINGS	10	109.8999977	67.5
8/15/2019	08-31-0202-00-00	ACCESSORIES	RINGS	14	116.869997	33.1799984
8/15/2019	08-31-0203-00-00	ACCESSORIES	RINGS	29	289.7099934	174
8/15/2019	08-34-0201-00-00	GEAR	OUTERWEAR	4	100	29.76000023
8/15/2019	08-34-0202-00-00	GEAR	OUTERWEAR	1	14.98999977	7.800000191
8/15/2019	08-34-0204-00-00	GEAR	OUTERWEAR	1	36	16.57999992
8/15/2019	08-34-0209-00-00	GEAR	OUTERWEAR	1	25	11.47999954
8/15/2019	08-34-0211-00-00	GEAR	OUTERWEAR	1	25	11.47999954
8/15/2019	13-31-0101-01	ACCESSORIES	RINGS	1	20	7.119999886
8/15/2019	13-31-0101-02	ACCESSORIES	RINGS	1	20	7.119999886
8/15/2019	13-31-0101-03	ACCESSORIES	RINGS	1	20	7.119999886
8/15/2019	13-82-0101-01-00	ESSENTIALS	BATH	2	52	17.76000023
8/15/2019	14-63-1401-01-00	FITNESS	CYCLING	5	99.94999886	77.5
8/15/2019	17-24-0105-11-00	FITNESS	LOWER BODY	1	39	14.25
8/15/2019	17-24-0108-11-00	FITNESS	LOWER BODY	5	54.94999886	26.25
8/15/2019	17-24-0109-11-00	FITNESS	LOWER BODY	4	43.95999908	23.04000092
8/15/2019	17-24-0112-01-00	FITNESS	LOWER BODY	2	38	8.100000381
8/15/2019	17-24-0113-01-00	FITNESS	LOWER BODY	1	40	7.690000057
8/15/2019	17-24-0114-00-00	DISC	DISC	1	11.98999977	12.30000019
8/15/2019	20-87-0001-00	ESSENTIALS	BATH	1	9	2.880000114
8/15/2019	22-82-1301-00-12	ESSENTIALS	BATH	8	209.9299984	127.4400024
8/15/2019	23-33-0201-00-00	GEAR	OUTERWEAR	2	32	13.5
8/15/2019	23-82-0101-01-00	ESSENTIALS	BATH	6	252	74.28000069
8/15/2019	23-82-1301-01-00	ESSENTIALS	BATH	2	32	9.760000229
8/15/2019	33-81-1701-00-00	ESSENTIALS	BODY CARE	9	72	33.3719995
8/15/2019	37-84-0201-01-00	ESSENTIALS	GLOVES	19	360.8099957	349.2199841
8/15/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	1	45	16.31999969
8/15/2019	38-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	3	297	112.2599945
8/15/2019	38-73-1401-01-00	DISC	DISC	3	35.96999931	17.84999943
8/15/2019	40-24-0001-01-00	FITNESS	LOWER BODY	2	70	17.94000053
8/15/2019	40-33-0001-00-00	GEAR	OUTERWEAR	1	99	35.97000122
8/15/2019	40-54-0001-01-00	ELECTRO	COMPLETE KIT	1	79	23.96999931
8/15/2019	40-74-0001-01-00	ELECTRO	AUDIO	1	29	10.77000046
8/15/2019	42-26-0001-01-00	DISC	DISC	1	18.98999977	17
8/15/2019	42-26-0002-01-00	DISC	DISC	1	18.98999977	15
8/15/2019	42-26-0003-01-00	DISC	DISC	2	37.97999954	30
8/15/2019	43-85-0001-01-00	BEDDING	SHEETS	1	189	92
8/16/2019	01-21-1002-14-12	COSMETICS	MASKS	1	55	12.64999962
8/16/2019	01-21-1005-14-12	COSMETICS	MASKS	2	118	45.29999924
8/16/2019	01-21-1005-15-12	COSMETICS	MASKS	1	59	22.70000076
8/16/2019	01-21-1006-15-12	COSMETICS	MASKS	1	55	21.22999954
8/16/2019	01-21-1013-14-12	COSMETICS	MASKS	1	79	19.94000053
8/16/2019	01-21-2001-14-12	COSMETICS	MASKS	1	89	32.52000046
8/16/2019	01-21-4001-14-12	COSMETICS	MASKS	2	110	32.79999924
8/16/2019	01-22-0103-01-00	FITNESS	FOOTWEAR	17	787.9600067	467.5
8/16/2019	01-24-0304-01-00	DISC	DISC	3	13.97999954	13.40999937
8/16/2019	01-28-1301-03-12	FITNESS	MAT	3	63	21.51000023
8/16/2019	01-29-0002-00-00	FITNESS	ACCESSORIES	4	20	1
8/16/2019	01-29-1304-01-00	FITNESS	ACCESSORIES	1	5.989999771	2.099999905
8/16/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	21	419.7899952	166.7400012
8/16/2019	01-31-0103-01-00	ACCESSORIES	RINGS	2	50	9
8/16/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	3	87	18.59999943
8/16/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	10	149.8999977	65.99999905
8/16/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	1	25	6.800000191
8/16/2019	01-31-0107-01-12	GEAR	OUTERWEAR	3	207	60.1799984
8/16/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	3	66	19.04999971
8/16/2019	01-32-0101-01	GEAR	OUTERWEAR	20	199.7999954	75.99999905
8/16/2019	01-74-1301-00-00	ACCESSORIES	IMPULSE	1	21.98999977	17.14999962
8/16/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	10	79.89999771	32.00000048
8/16/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	5	44.94999886	21.50000095
8/16/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	7	62.9299984	27.86000013
8/16/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	6	84	16.5
8/16/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	21	146.7899952	36.75
8/16/2019	02-31-0103-01-00	ACCESSORIES	RINGS	6	59.93999863	17.70000029
8/16/2019	02-40-0001	SLEEPWEAR	INTIMATES	3	57	13.5
8/16/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	8	79.91999817	23.60000038
8/16/2019	02-40-0402-00-00	DISC	DISC	4	43.95999908	15
8/16/2019	02-40-1301-00-00	SLEEPWEAR	INTIMATES	16	159.8399963	60
8/16/2019	02-52-1301-01-12	ELECTRO	COMPLETE KIT	3	209.9699936	64.53000069
8/16/2019	02-62-0401-01-12	FITNESS	CYCLING	10	729.8999786	378.4000015
8/16/2019	02-63-0402-01-12	FITNESS	CYCLING	1	85	24
8/16/2019	02-63-0403-01-00	FITNESS	CYCLING	16	6319.839844	2752
8/16/2019	02-63-1301-01-00	FITNESS	CYCLING	2	70	12.80000019
8/16/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	2	130	24
8/16/2019	02-71-1402-01-12	ACCESSORIES	IMPULSE	2	124.9900017	37.90000153
8/16/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	4	436	132.6000061
8/16/2019	02-73-0001-01-00	ACCESSORIES	BELTS	3	117	32.55000114
8/16/2019	02-73-0002-01-00	ACCESSORIES	BELTS	1	45	11
8/16/2019	02-73-1302-01-00	ACCESSORIES	BELTS	5	19.95000005	6.999999881
8/16/2019	02-73-1402-01-12	ACCESSORIES	BELTS	2	120	33.59999847
8/16/2019	02-74-0401-01-00	ACCESSORIES	IMPULSE	2	24	3
8/16/2019	02-74-0402-01-00	ACCESSORIES	IMPULSE	1	19	7
8/16/2019	02-74-1201-00-00	DISC	DISC	5	64.94999886	27.5
8/16/2019	02-74-1301-01-00	DISC	DISC	6	59.93999863	49.5
8/16/2019	02-74-1302-01-13	ACCESSORIES	IMPULSE	4	140	32.40000153
8/16/2019	02-81-0001-00-00	ESSENTIALS	BODY CARE	2	36	11
8/16/2019	02-85-0301-01-00	ESSENTIALS	SHEETS	3	81	16.04999971
8/16/2019	03-22-0001-01-12	FITNESS	APPAREL	1	68.98999786	30.63999939
8/16/2019	03-22-0002-01-12	FITNESS	LOWER BODY	8	391.9200134	245.1199951
8/16/2019	03-22-0004	DISC	DISC	14	405.8599968	308
8/16/2019	03-22-0101-01-00	FITNESS	APPAREL	2	198	60
8/16/2019	03-22-0110-01-00	FITNESS	APPAREL	2	0	96
8/16/2019	03-22-0110-11-00	DISC	DISC	35	2923.659927	1680
8/16/2019	03-24-0301-00-12	FITNESS	LOWER BODY	3	68.96999931	32.40000057
8/16/2019	03-24-0302-01-00	FITNESS	LOWER BODY	1	18.98999977	10.5
8/16/2019	03-25-0001-01-00	COSMETICS	MASKS	6	269.9400101	108
8/16/2019	03-25-0002-01-00	FITNESS	LOWER BODY	6	239.9400101	97.20000458
8/16/2019	03-25-0003-01-00	COSMETICS	MASKS	1	44.99000168	18
8/16/2019	03-26-0002-00-00	DISC	DISC	1	27.98999977	21
8/16/2019	03-31-0102-01-00	ACCESSORIES	RINGS	1	20	4
8/16/2019	03-32-0402-00-00	GEAR	OUTERWEAR	17	679.8300285	225.0799961
8/16/2019	03-35-0101-01-00	FITNESS	WEIGHTS	1	69	15
8/16/2019	03-35-0101-07-00	FITNESS	WEIGHTS	4	135.9600067	60
8/16/2019	03-40-0101-01-12	SLEEPWEAR	INTIMATES	1	19	6
8/16/2019	03-40-0102-01-12	SLEEPWEAR	INTIMATES	1	25	9.279999733
8/16/2019	03-40-1302-00-00	DISC	DISC	2	67.98000336	27
8/16/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	1	22	3.200000048
8/16/2019	03-74-0001-01-00	ELECTRO	AUDIO	4	35.95999908	28
8/16/2019	03-74-0002-01-00	ELECTRO	AUDIO	2	50	9.5
8/16/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	1	99	24
8/16/2019	03-81-0101-00-00	ESSENTIALS	BODY CARE	5	49.94999886	22.00000048
8/16/2019	03-81-1702-00-00	ESSENTIALS	BODY CARE	2	18	6
8/16/2019	04-13-1101-03-00	GEAR	SOCKS	3	108	35.40000057
8/16/2019	04-15-0105-01-00	GEAR	TOPS	11	87.88999748	30.57999969
8/16/2019	04-82-0001-00-00	ESSENTIALS	BATH	4	128	44.79999924
8/16/2019	04-82-0001-00-12	ESSENTIALS	BATH	2	138	62.5
8/16/2019	06-81-1702-00-00	ESSENTIALS	BODY CARE	1	32	12.80000019
8/16/2019	06-81-1703-00-00	ESSENTIALS	BODY CARE	2	38	19
8/16/2019	08-28-0201-00-00	FITNESS	MAT	32	706.6799927	350.3999939
8/16/2019	08-31-0201-00-00	ACCESSORIES	RINGS	11	120.8899975	74.25
8/16/2019	08-31-0202-00-00	ACCESSORIES	RINGS	12	107.8799973	28.43999863
8/16/2019	08-31-0203-00-00	ACCESSORIES	RINGS	36	359.6399918	216
8/16/2019	08-34-0201-00-00	GEAR	OUTERWEAR	2	50	14.88000011
8/16/2019	08-34-0209-00-00	GEAR	OUTERWEAR	1	25	11.47999954
8/16/2019	08-34-0211-00-00	GEAR	OUTERWEAR	3	75	34.43999863
8/16/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	3	87	37.5
8/16/2019	13-31-0101-01	ACCESSORIES	RINGS	2	40	14.23999977
8/16/2019	13-31-0101-02	ACCESSORIES	RINGS	2	40	14.23999977
8/16/2019	13-81-0101-00-00	ESSENTIALS	BODY CARE	2	38	12
8/16/2019	13-82-0101-01-00	ESSENTIALS	BATH	2	52	17.76000023
8/16/2019	14-63-1401-01-00	FITNESS	CYCLING	11	219.8899975	170.5
8/16/2019	17-24-0106-11-00	FITNESS	LOWER BODY	2	78	18.89999962
8/16/2019	17-24-0108-11-00	FITNESS	LOWER BODY	1	10.98999977	5.25
8/16/2019	17-24-0109-11-00	FITNESS	LOWER BODY	3	32.96999931	17.28000069
8/16/2019	17-24-0112-01-00	FITNESS	LOWER BODY	1	19	4.050000191
8/16/2019	17-24-0114-00-00	DISC	DISC	6	71.93999863	73.80000114
8/16/2019	17-24-0301-11-00	DISC	DISC	4	27.95999908	11.15999985
8/16/2019	17-26-0002-01-00	FITNESS	WEIGHTS	1	32	12.56999969
8/16/2019	20-87-0001-00	ESSENTIALS	BATH	1	5	1.440000057
8/16/2019	20-87-0001-00	ESSENTIALS	BATH	2	18	5.760000229
8/16/2019	22-82-1301-00-12	ESSENTIALS	BATH	7	209.9299984	111.5100021
8/16/2019	23-33-0201-00-00	GEAR	OUTERWEAR	1	16	6.75
8/16/2019	23-82-0101-01-00	ESSENTIALS	BATH	1	42	12.38000011
8/16/2019	23-82-1301-01-00	ESSENTIALS	BATH	2	32	9.760000229
8/16/2019	33-81-1701-00-00	ESSENTIALS	BODY CARE	5	40	18.53999972
8/16/2019	34-84-0901-01	ESSENTIALS	GLOVES	1	20	8.199999809
8/16/2019	37-84-0201-01-00	ESSENTIALS	GLOVES	9	170.9099979	165.4199924
8/16/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	2	90	32.63999939
8/16/2019	38-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	2	198	74.83999634
8/16/2019	38-73-1401-01-00	DISC	DISC	7	83.9299984	41.64999866
8/16/2019	38-82-0401-00-12	ESSENTIALS	BATH	1	59	28.87000084
8/16/2019	40-24-0001-01-00	FITNESS	LOWER BODY	3	105	26.9100008
8/16/2019	40-33-0001-00-00	GEAR	OUTERWEAR	6	594	215.8200073
8/16/2019	40-74-0001-01-00	ELECTRO	AUDIO	1	29	10.77000046
8/16/2019	42-26-0002-01-00	DISC	DISC	1	18.98999977	15
8/16/2019	42-26-0003-01-00	DISC	DISC	1	18.98999977	15
8/16/2019	43-85-0001-01-00	BEDDING	SHEETS	1	189	92
8/16/2019	44-12-0001-06-09	GEAR	TOPS	1	69	30
8/16/2019	44-12-0001-06-10	GEAR	TOPS	1	69	30
8/17/2019	01-21-1001-15-12	COSMETICS	MASKS	1	55	17.64999962
8/17/2019	01-21-1002-14-12	COSMETICS	MASKS	1	55	12.64999962
8/17/2019	01-21-1004-14-12	COSMETICS	MASKS	1	59	20.29999924
8/17/2019	01-21-1005-14-12	COSMETICS	MASKS	3	177	67.94999886
8/17/2019	01-21-1007-15-12	COSMETICS	MASKS	1	55	21.26000023
8/17/2019	01-21-1008-14-12	COSMETICS	MASKS	2	118	46.04000092
8/17/2019	01-21-1013-14-12	COSMETICS	MASKS	1	79	19.94000053
8/17/2019	01-21-2001-14-12	COSMETICS	MASKS	1	89	32.52000046
8/17/2019	01-21-2002-14-12	COSMETICS	MASKS	1	85	30.01000023
8/17/2019	01-21-2012-14-12	COSMETICS	MASKS	1	75	16.20000076
8/17/2019	01-21-3002-14-12	COSMETICS	MASKS	1	65	19
8/17/2019	01-21-4002-14-12	COSMETICS	MASKS	1	57	19.93000031
8/17/2019	01-21-4003-14-12	COSMETICS	MASKS	1	59	18.75
8/17/2019	01-22-0103-01-00	FITNESS	FOOTWEAR	15	735	412.5
8/17/2019	01-24-0304-01-00	DISC	DISC	3	20.96999931	13.40999937
8/17/2019	01-28-1301-03-12	FITNESS	MAT	9	189	64.53000069
8/17/2019	01-29-0002-00-00	FITNESS	ACCESSORIES	1	5	0.25
8/17/2019	01-29-1304-01-00	FITNESS	ACCESSORIES	3	17.96999931	6.299999714
8/17/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	12	239.8799973	95.28000069
8/17/2019	01-31-0103-01-00	ACCESSORIES	RINGS	1	25	4.5
8/17/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	1	29	6.199999809
8/17/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	5	74.94999886	32.99999952
8/17/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	1	25	6.800000191
8/17/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	5	110	31.74999952
8/17/2019	01-32-0101-01	GEAR	OUTERWEAR	12	119.8799973	45.59999943
8/17/2019	01-74-1301-00-00	ACCESSORIES	IMPULSE	1	21.98999977	17.14999962
8/17/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	17	135.8299961	54.40000081
8/17/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	6	44.94999886	25.80000114
8/17/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	10	80.90999794	39.80000019
8/17/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	23	160.7699947	40.25
8/17/2019	02-31-0103-01-00	ACCESSORIES	RINGS	8	79.91999817	23.60000038
8/17/2019	02-40-0001	SLEEPWEAR	INTIMATES	2	38	9
8/17/2019	02-40-0301-01-12	SLEEPWEAR	INTIMATES	1	17	2.99000001
8/17/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	6	59.93999863	17.70000029
8/17/2019	02-40-0402-00-00	DISC	DISC	2	21.97999954	7.5
8/17/2019	02-40-1301-00-00	SLEEPWEAR	INTIMATES	4	39.95999908	15
8/17/2019	02-52-1301-01-12	ELECTRO	COMPLETE KIT	6	419.9399872	129.0600014
8/17/2019	02-62-0401-01-12	FITNESS	CYCLING	6	437.9399872	227.0400009
8/17/2019	02-62-1401-01-00	FITNESS	CYCLING	1	29	9.75
8/17/2019	02-63-0402-01-12	FITNESS	CYCLING	1	85	24
8/17/2019	02-63-0403-01-00	FITNESS	CYCLING	3	1184.969971	516
8/17/2019	02-63-0403-01-12	FITNESS	CYCLING	1	695	257.5
8/17/2019	02-63-1301-01-00	FITNESS	CYCLING	1	0	6.400000095
8/17/2019	02-63-1403-01-00	FITNESS	CYCLING	1	99	32.40000153
8/17/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	3	168.9900017	36
8/17/2019	02-71-1402-01-12	ACCESSORIES	IMPULSE	1	49.99000168	18.95000076
8/17/2019	02-73-0002-01-00	ACCESSORIES	BELTS	1	45	11
8/17/2019	02-73-1302-01-00	ACCESSORIES	BELTS	5	19.95000005	6.999999881
8/17/2019	02-73-1401-01-12	ACCESSORIES	BELTS	1	26	6
8/17/2019	02-74-0401-01-00	ACCESSORIES	IMPULSE	2	24	3
8/17/2019	02-74-0405-01	ACCESSORIES	IMPULSE	4	76	17.39999962
8/17/2019	02-74-1201-00-00	DISC	DISC	5	64.94999886	27.5
8/17/2019	02-74-1301-01-00	DISC	DISC	1	9.989999771	8.25
8/17/2019	02-74-1402-01-00	ACCESSORIES	IMPULSE	1	50	12
8/17/2019	02-85-0301-01-00	ESSENTIALS	SHEETS	2	54	10.69999981
8/17/2019	03-22-0001-01-12	FITNESS	APPAREL	1	68.98999786	30.63999939
8/17/2019	03-22-0002-01-12	FITNESS	LOWER BODY	4	195.9600067	122.5599976
8/17/2019	03-22-0004	DISC	DISC	20	579.7999954	440
8/17/2019	03-22-0101-01-00	FITNESS	APPAREL	1	99	30
8/17/2019	03-22-0110-11-00	DISC	DISC	11	945.8899765	528
8/17/2019	03-24-0301-00-12	FITNESS	LOWER BODY	3	68.96999931	32.40000057
8/17/2019	03-24-0302-01-00	FITNESS	LOWER BODY	2	37.97999954	21
8/17/2019	03-25-0001-01-00	COSMETICS	MASKS	4	179.9600067	72
8/17/2019	03-25-0002-01-00	FITNESS	LOWER BODY	1	39.99000168	16.20000076
8/17/2019	03-25-0003-01-00	COSMETICS	MASKS	1	44.99000168	18
8/17/2019	03-26-0001-01-00	FITNESS	WEIGHTS	1	59	20.98999977
8/17/2019	03-32-0402-00-00	GEAR	OUTERWEAR	12	479.8800201	158.8799973
8/17/2019	03-35-0101-01-00	FITNESS	WEIGHTS	1	69	15
8/17/2019	03-35-0101-07-00	FITNESS	WEIGHTS	7	237.9300117	105
8/17/2019	03-40-1301-00-00	SLEEPWEAR	INTIMATES	1	25	7.349999905
8/17/2019	03-40-1302-00-00	DISC	DISC	1	33.99000168	13.5
8/17/2019	03-52-1301-01-00	ELECTRO	COMPLETE KIT	1	140	43.25999832
8/17/2019	03-74-0002-01-00	ELECTRO	AUDIO	1	25	4.75
8/17/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	1	99	24
8/17/2019	03-81-0001-00-03	ESSENTIALS	BODY CARE	1	13	1.850000024
8/17/2019	03-81-0101-00-00	ESSENTIALS	BODY CARE	3	29.96999931	13.20000029
8/17/2019	03-81-1702-00-00	ESSENTIALS	BODY CARE	2	18	6
8/17/2019	04-13-1101-03-00	GEAR	SOCKS	1	36	11.80000019
8/17/2019	04-15-0104-01-00	GEAR	TOPS	2	44	9.319999695
8/17/2019	04-15-0105-01-00	GEAR	TOPS	4	31.95999908	11.11999989
8/17/2019	04-82-0001-00-00	ESSENTIALS	BATH	2	64	22.39999962
8/17/2019	06-81-1702-00-00	ESSENTIALS	BODY CARE	1	32	12.80000019
8/17/2019	06-81-1703-00-00	ESSENTIALS	BODY CARE	1	19	9.5
8/17/2019	08-28-0201-00-00	FITNESS	MAT	26	575.739994	284.699995
8/17/2019	08-31-0201-00-00	ACCESSORIES	RINGS	3	32.96999931	20.25
8/17/2019	08-31-0202-00-00	ACCESSORIES	RINGS	9	71.91999817	21.32999897
8/17/2019	08-31-0203-00-00	ACCESSORIES	RINGS	21	209.7899952	126
8/17/2019	08-34-0201-00-00	GEAR	OUTERWEAR	1	25	7.440000057
8/17/2019	08-34-0209-00-00	GEAR	OUTERWEAR	2	50	22.95999908
8/17/2019	08-34-0210-00-00	GEAR	OUTERWEAR	1	25	11.47999954
8/17/2019	08-34-0211-00-00	GEAR	OUTERWEAR	1	25	11.47999954
8/17/2019	14-63-1401-01-00	FITNESS	CYCLING	3	59.96999931	46.5
8/17/2019	17-24-0109-11-00	FITNESS	LOWER BODY	1	10.98999977	5.760000229
8/17/2019	17-26-0002-01-00	FITNESS	WEIGHTS	1	32	12.56999969
8/17/2019	20-87-0001-00	ESSENTIALS	BATH	1	9	2.880000114
8/17/2019	20-87-0001-00	ESSENTIALS	BATH	1	18	5.760000229
8/17/2019	22-82-1301-00-12	ESSENTIALS	BATH	3	89.96999931	47.79000092
8/17/2019	23-82-0101-01-00	ESSENTIALS	BATH	2	84	24.76000023
8/17/2019	23-82-1301-01-00	ESSENTIALS	BATH	3	48	14.64000034
8/17/2019	33-81-1701-00-00	ESSENTIALS	BODY CARE	5	40	18.53999972
8/17/2019	34-84-0901-01	ESSENTIALS	GLOVES	1	20	8.199999809
8/17/2019	34-84-0901-01	ESSENTIALS	GLOVES	1	20	8.199999809
8/17/2019	37-84-0201-01-00	ESSENTIALS	GLOVES	16	303.8399963	294.0799866
8/17/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	2	90	32.63999939
8/17/2019	38-73-1401-01-00	DISC	DISC	4	47.95999908	23.79999924
8/17/2019	40-24-0001-01-00	FITNESS	LOWER BODY	3	105	26.9100008
8/17/2019	40-33-0001-00-00	GEAR	OUTERWEAR	1	99	35.97000122
8/17/2019	40-51-0001-01-12	ELECTRO	ELECTRO ACCESSORIES	1	99	37.41999817
8/17/2019	40-74-0001-01-00	ELECTRO	AUDIO	2	58	21.54000092
8/17/2019	42-26-0001-01-00	DISC	DISC	3	56.96999931	51
8/17/2019	42-26-0002-01-00	DISC	DISC	1	18.98999977	15
8/17/2019	42-26-0003-01-00	DISC	DISC	1	18.98999977	15
8/17/2019	42-74-0003-00-00	ACCESSORIES	IMPULSE	1	35	12
8/18/2019	01-21-1002-14-12	COSMETICS	MASKS	3	165	37.94999886
8/18/2019	01-21-1004-14-12	COSMETICS	MASKS	3	177	60.89999771
8/18/2019	01-21-1005-14-12	COSMETICS	MASKS	1	59	22.64999962
8/18/2019	01-21-1005-15-12	COSMETICS	MASKS	1	59	22.70000076
8/18/2019	01-21-1006-15-12	COSMETICS	MASKS	1	55	21.22999954
8/18/2019	01-21-1008-14-12	COSMETICS	MASKS	1	59	23.02000046
8/18/2019	01-21-1014-14-12	COSMETICS	MASKS	2	100	29
8/18/2019	01-21-2001-14-12	COSMETICS	MASKS	1	89	32.52000046
8/18/2019	01-21-2005-14-12	COSMETICS	MASKS	2	218	70.81999969
8/18/2019	01-21-2012-14-12	COSMETICS	MASKS	3	225	48.60000229
8/18/2019	01-21-4001-14-12	COSMETICS	MASKS	1	55	16.39999962
8/18/2019	01-21-4003-14-12	COSMETICS	MASKS	2	118	37.5
8/18/2019	01-22-0103-01-00	FITNESS	FOOTWEAR	20	980.9900017	550
8/18/2019	01-24-0304-01-00	DISC	DISC	3	20.96999931	13.40999937
8/18/2019	01-27-0303-01-12	FITNESS	LOWER BODY	1	52	14.5
8/18/2019	01-28-1301-03-12	FITNESS	MAT	3	63	21.51000023
8/18/2019	01-29-0002-00-00	FITNESS	ACCESSORIES	2	10	0.5
8/18/2019	01-29-1301-01-00	FITNESS	ACCESSORIES	2	64	11
